,DispNum3,DispNum4,Major_Disp,IncidNum3,IncidNum4,StDay_Inc,StMon_Inc,StYear_Inc,EndDay_Inc,EndMon_Inc,EndYear_Inc,Duration,TBI,Fatality_Inc,FatalPre_Inc,Action_Inc,HostLev_Inc,NumA,RevType1_Inc,RevType2_Inc,Version,StAbb,ccode,StDay_Part,StMon_Part,StYear_Part,EndDay_Part,EndMon_Part,EndYear_Part,InSide A,SideA,Fatality_Part,FatalPre_Part,Action_Part,HostLev_Part,RevType1_Part,RevType2_Part,MonthYear,Disp_Sequence
2284,4150,-9,0,4150001,-9,-9,8,1997,-9,8,1997,-9,-9,0,0,12,3,1,1,0,4.01,BLZ,80.0,-9.0,8.0,1997.0,-9.0,8.0,1997.0,1.0,1.0,0.0,0.0,12.0,3.0,1.0,0.0,1997-08-01,001
2287,4151,-9,0,4151001,-9,24,2,2000,3,3,2000,9,1,0,0,15,4,1,1,0,4.01,BLZ,80.0,24.0,2.0,2000.0,3.0,3.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-02-01,001
2288,4151,-9,0,4151001,-9,24,2,2000,3,3,2000,9,1,0,0,15,4,1,1,0,4.01,GUA,90.0,24.0,2.0,2000.0,3.0,3.0,2000.0,1.0,1.0,0.0,0.0,15.0,4.0,1.0,0.0,2000-02-01,001
2293,4152,-9,0,4152001,-9,28,12,2000,29,12,2000,2,136,0,0,12,3,1,1,0,4.01,GUA,90.0,28.0,12.0,2000.0,29.0,12.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-12-01,001
2294,4152,-9,0,4152001,-9,28,12,2000,29,12,2000,2,136,0,0,12,3,1,1,0,4.01,BLZ,80.0,28.0,12.0,2000.0,29.0,12.0,2000.0,1.0,1.0,0.0,0.0,12.0,3.0,1.0,0.0,2000-12-01,001
2297,4153,-9,0,4153001,-9,7,3,1997,-9,3,1997,-9,-9,0,0,15,4,1,2,0,4.01,NIC,93.0,7.0,3.0,1997.0,-9.0,3.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-03-01,001
2298,4153,-9,0,4153001,-9,7,3,1997,-9,3,1997,-9,-9,0,0,15,4,1,2,0,4.01,SAL,92.0,7.0,3.0,1997.0,-9.0,3.0,1997.0,1.0,1.0,0.0,0.0,15.0,4.0,2.0,0.0,1997-03-01,001
2299,4154,-9,0,4154001,-9,-9,4,1997,28,5,1997,-9,-9,0,0,15,4,1,2,0,4.01,TRI,52.0,-9.0,4.0,1997.0,28.0,5.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-04-01,001
2300,4154,-9,0,4154001,-9,-9,4,1997,28,5,1997,-9,-9,0,0,15,4,1,2,0,4.01,VEN,101.0,-9.0,4.0,1997.0,28.0,5.0,1997.0,1.0,1.0,0.0,0.0,15.0,4.0,2.0,0.0,1997-04-01,001
2305,4155,-9,0,4155001,-9,8,8,1999,-9,8,1999,-9,-9,0,0,15,4,1,2,0,4.01,TRI,52.0,8.0,8.0,1999.0,-9.0,8.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-08-01,001
2306,4155,-9,0,4155001,-9,8,8,1999,-9,8,1999,-9,-9,0,0,15,4,1,2,0,4.01,VEN,101.0,8.0,8.0,1999.0,-9.0,8.0,1999.0,1.0,1.0,0.0,0.0,15.0,4.0,2.0,0.0,1999-08-01,001
2307,4156,-9,0,4156001,-9,3,6,2000,3,6,2000,1,1,0,0,7,3,1,2,0,4.01,GUY,110.0,3.0,6.0,2000.0,3.0,6.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-06-01,001
2308,4156,-9,0,4156001,-9,3,6,2000,3,6,2000,1,1,0,0,7,3,1,2,0,4.01,SUR,115.0,3.0,6.0,2000.0,3.0,6.0,2000.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,2000-06-01,001
2317,4157,-9,0,4157001,-9,-9,9,2000,-9,9,2000,-9,-9,0,0,12,3,1,4,0,4.01,GUY,110.0,-9.0,9.0,2000.0,-9.0,9.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-09-01,001
2318,4157,-9,0,4157001,-9,-9,9,2000,-9,9,2000,-9,-9,0,0,12,3,1,4,0,4.01,SUR,115.0,-9.0,9.0,2000.0,-9.0,9.0,2000.0,1.0,1.0,0.0,0.0,12.0,3.0,4.0,0.0,2000-09-01,001
2319,4158,-9,0,4158001,-9,20,3,1995,4,5,1995,46,107,0,0,14,4,1,0,0,4.01,IRQ,645.0,20.0,3.0,1995.0,4.0,5.0,1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995-03-01,001
2320,4158,-9,0,4158001,-9,20,3,1995,4,5,1995,46,107,0,0,14,4,1,0,0,4.01,TUR,640.0,20.0,3.0,1995.0,4.0,5.0,1995.0,1.0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,1995-03-01,001
2323,4159,-9,0,4159001,-9,5,9,1995,5,9,1995,1,-9,0,0,11,3,1,4,0,4.01,AFG,700.0,5.0,9.0,1995.0,5.0,9.0,1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995-09-01,001
2324,4159,-9,0,4159001,-9,5,9,1995,5,9,1995,1,-9,0,0,11,3,1,4,0,4.01,IRN,630.0,5.0,9.0,1995.0,5.0,9.0,1995.0,1.0,1.0,0.0,0.0,11.0,3.0,4.0,0.0,1995-09-01,001
2325,4160,-9,0,4160001,-9,8,8,1998,25,11,1998,110,-9,0,0,15,4,1,2,0,4.01,IRN,630.0,8.0,8.0,1998.0,25.0,11.0,1998.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1998-08-01,001
2326,4160,-9,0,4160001,-9,8,8,1998,25,11,1998,110,-9,0,0,15,4,1,2,0,4.01,AFG,700.0,8.0,8.0,1998.0,25.0,11.0,1998.0,1.0,1.0,0.0,0.0,15.0,4.0,2.0,0.0,1998-08-01,001
2341,4161,-9,0,4161001,-9,16,5,1999,16,5,1999,1,-9,-9,-9,16,4,1,3,0,4.01,AFG,700.0,16.0,5.0,1999.0,16.0,5.0,1999.0,0.0,0.0,-9.0,-9.0,0.0,1.0,0.0,0.0,1999-05-01,001
2342,4161,-9,0,4161001,-9,16,5,1999,16,5,1999,1,-9,-9,-9,16,4,1,3,0,4.01,IRN,630.0,16.0,5.0,1999.0,16.0,5.0,1999.0,1.0,1.0,0.0,0.0,16.0,4.0,3.0,0.0,1999-05-01,001
2343,4162,-9,0,4162001,-9,7,9,1994,9,9,1994,3,1,0,0,7,3,1,3,0,4.01,LES,570.0,7.0,9.0,1994.0,9.0,9.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-09-01,001
2344,4162,-9,0,4162001,-9,7,9,1994,9,9,1994,3,1,0,0,7,3,1,3,0,4.01,SAF,560.0,7.0,9.0,1994.0,9.0,9.0,1994.0,1.0,1.0,0.0,0.0,7.0,3.0,3.0,0.0,1994-09-01,001
2347,4163,-9,0,4163001,-9,-9,1,1994,10,12,1994,-9,-9,0,0,11,3,1,4,0,4.01,GHA,452.0,-9.0,1.0,1994.0,10.0,12.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-01-01,001
2348,4163,-9,0,4163001,-9,-9,1,1994,10,12,1994,-9,-9,0,0,11,3,1,4,0,4.01,TOG,461.0,-9.0,1.0,1994.0,10.0,12.0,1994.0,1.0,1.0,0.0,0.0,11.0,3.0,4.0,0.0,1994-01-01,001
2349,4164,-9,0,4164001,-9,14,2,1994,31,5,1994,107,-9,0,0,7,3,1,1,0,4.01,CHA,483.0,14.0,2.0,1994.0,31.0,5.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-02-01,001
2350,4164,-9,0,4164001,-9,14,2,1994,31,5,1994,107,-9,0,0,7,3,1,1,0,4.01,LIB,620.0,14.0,2.0,1994.0,31.0,5.0,1994.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,1994-02-01,001
2351,4165,-9,0,4165001,-9,12,6,1995,13,6,1995,2,-9,1,-9,17,4,1,1,0,4.01,NIG,475.0,12.0,6.0,1995.0,13.0,6.0,1995.0,0.0,0.0,1.0,1.0,17.0,4.0,1.0,0.0,1995-06-01,001
2352,4165,-9,0,4165001,-9,12,6,1995,13,6,1995,2,-9,1,-9,17,4,1,1,0,4.01,CAO,471.0,12.0,6.0,1995.0,13.0,6.0,1995.0,1.0,1.0,1.0,-9.0,17.0,4.0,1.0,0.0,1995-06-01,001
2353,4166,-9,1,4166001,-9,3,2,1996,3,2,1996,1,72,1,-9,17,4,1,1,0,4.01,NIG,475.0,3.0,2.0,1996.0,3.0,2.0,1996.0,0.0,0.0,1.0,2.0,17.0,4.0,1.0,0.0,1996-02-01,001
2354,4166,-9,1,4166001,-9,3,2,1996,3,2,1996,1,72,1,-9,17,4,1,1,0,4.01,CAO,471.0,3.0,2.0,1996.0,3.0,2.0,1996.0,1.0,1.0,1.0,-9.0,17.0,4.0,1.0,0.0,1996-02-01,001
2363,4168,-9,1,4168001,-9,13,5,1995,13,5,1995,1,-9,1,11,17,4,1,4,0,4.01,CON,484.0,13.0,5.0,1995.0,13.0,5.0,1995.0,0.0,0.0,1.0,2.0,17.0,4.0,4.0,0.0,1995-05-01,001
2364,4168,-9,1,4168001,-9,13,5,1995,13,5,1995,1,-9,1,11,17,4,1,4,0,4.01,ANG,540.0,13.0,5.0,1995.0,13.0,5.0,1995.0,1.0,1.0,1.0,9.0,17.0,4.0,4.0,0.0,1995-05-01,001
2365,4169,-9,0,4169001,-9,20,1,1994,20,1,1994,1,-9,0,0,12,3,1,4,0,4.01,MZM,541.0,20.0,1.0,1994.0,20.0,1.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-01-01,001
2366,4169,-9,0,4169001,-9,20,1,1994,20,1,1994,1,-9,0,0,12,3,1,4,0,4.01,SWA,572.0,20.0,1.0,1994.0,20.0,1.0,1994.0,1.0,1.0,0.0,0.0,12.0,3.0,4.0,0.0,1994-01-01,001
2367,4170,-9,0,4170001,-9,17,11,1996,-9,11,1996,-9,11,0,0,11,3,1,4,0,4.01,UGA,500.0,17.0,11.0,1996.0,-9.0,11.0,1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996-11-01,001
2368,4170,-9,0,4170001,-9,17,11,1996,-9,11,1996,-9,11,0,0,11,3,1,4,0,4.01,DRC,490.0,17.0,11.0,1996.0,-9.0,11.0,1996.0,1.0,1.0,0.0,0.0,11.0,3.0,4.0,0.0,1996-11-01,001
2371,4171,-9,0,4171001,-9,9,1,1997,11,1,1997,3,98,0,0,15,4,1,2,0,4.01,HON,91.0,9.0,1.0,1997.0,11.0,1.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-01-01,001
2372,4171,-9,0,4171001,-9,9,1,1997,11,1,1997,3,98,0,0,15,4,1,2,0,4.01,NIC,93.0,9.0,1.0,1997.0,11.0,1.0,1997.0,1.0,1.0,0.0,0.0,15.0,4.0,2.0,0.0,1997-01-01,001
2389,4172,-9,0,4172001,-9,6,2,1997,6,2,1997,1,-9,0,0,16,4,1,4,0,4.01,COL,100.0,6.0,2.0,1997.0,6.0,2.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-02-01,001
2390,4172,-9,0,4172001,-9,6,2,1997,6,2,1997,1,-9,0,0,16,4,1,4,0,4.01,VEN,101.0,6.0,2.0,1997.0,6.0,2.0,1997.0,1.0,1.0,0.0,0.0,16.0,4.0,4.0,0.0,1997-02-01,001
2391,4173,-9,0,4173001,-9,13,7,1996,13,7,1996,1,-9,0,0,16,4,1,1,0,4.01,RUS,365.0,13.0,7.0,1996.0,13.0,7.0,1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996-07-01,001
2392,4173,-9,0,4173001,-9,13,7,1996,13,7,1996,1,-9,0,0,16,4,1,1,0,4.01,TUR,640.0,13.0,7.0,1996.0,13.0,7.0,1996.0,1.0,1.0,0.0,0.0,16.0,4.0,1.0,0.0,1996-07-01,001
2393,4174,-9,0,4174001,-9,15,8,1997,-9,8,1997,-9,-9,0,0,15,4,1,2,0,4.01,RUS,365.0,15.0,8.0,1997.0,-9.0,8.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-08-01,001
2394,4174,-9,0,4174001,-9,15,8,1997,-9,8,1997,-9,-9,0,0,15,4,1,2,0,4.01,USA,2.0,15.0,8.0,1997.0,-9.0,8.0,1997.0,1.0,1.0,0.0,0.0,15.0,4.0,2.0,0.0,1997-08-01,001
2395,4175,-9,1,4175001,-9,13,2,1998,13,2,1998,1,-9,-9,-9,17,4,1,1,0,4.01,AZE,373.0,13.0,2.0,1998.0,13.0,2.0,1998.0,0.0,0.0,-9.0,-9.0,17.0,4.0,1.0,0.0,1998-02-01,001
2396,4175,-9,1,4175001,-9,13,2,1998,13,2,1998,1,-9,-9,-9,17,4,1,1,0,4.01,ARM,371.0,13.0,2.0,1998.0,13.0,2.0,1998.0,1.0,1.0,-9.0,-9.0,17.0,4.0,1.0,0.0,1998-02-01,001
2425,4176,-9,0,4176001,-9,25,5,1997,-9,5,1997,-9,0,0,0,11,3,1,2,0,4.01,AFG,700.0,25.0,5.0,1997.0,-9.0,5.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-05-01,001
2426,4176,-9,0,4176001,-9,25,5,1997,-9,5,1997,-9,0,0,0,11,3,1,2,0,4.01,UZB,704.0,25.0,5.0,1997.0,-9.0,5.0,1997.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,1997-05-01,001
2432,4177,-9,0,4177001,-9,29,10,1999,-9,10,1999,-9,-9,0,0,14,4,1,4,0,4.01,KYR,703.0,29.0,10.0,1999.0,-9.0,10.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-10-01,001
2433,4177,-9,0,4177001,-9,29,10,1999,-9,10,1999,-9,-9,0,0,14,4,1,4,0,4.01,UZB,704.0,29.0,10.0,1999.0,-9.0,10.0,1999.0,1.0,1.0,0.0,0.0,14.0,4.0,4.0,0.0,1999-10-01,001
2434,4178,-9,0,4178001,-9,13,10,1999,13,10,1999,1,-9,0,0,16,4,1,4,0,4.01,MON,712.0,13.0,10.0,1999.0,13.0,10.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-10-01,001
2435,4178,-9,0,4178001,-9,13,10,1999,13,10,1999,1,-9,0,0,16,4,1,4,0,4.01,CHN,710.0,13.0,10.0,1999.0,13.0,10.0,1999.0,1.0,1.0,0.0,0.0,16.0,4.0,4.0,0.0,1999-10-01,001
2436,4179,-9,0,4179001,-9,15,8,1999,15,8,1999,1,48,0,0,16,4,1,4,0,4.01,TAJ,702.0,15.0,8.0,1999.0,15.0,8.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-08-01,001
2437,4179,-9,0,4179001,-9,15,8,1999,15,8,1999,1,48,0,0,16,4,1,4,0,4.01,UZB,704.0,15.0,8.0,1999.0,15.0,8.0,1999.0,1.0,1.0,0.0,0.0,16.0,4.0,4.0,0.0,1999-08-01,001
2440,4180,-9,0,4180001,-9,14,5,1999,-9,5,1999,-9,59,0,0,7,3,1,1,0,4.01,JPN,740.0,14.0,5.0,1999.0,-9.0,5.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-05-01,001
2441,4180,-9,0,4180001,-9,14,5,1999,-9,5,1999,-9,59,0,0,7,3,1,1,0,4.01,CHN,710.0,14.0,5.0,1999.0,-9.0,5.0,1999.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,1999-05-01,001
2444,4182,50201,1,4182001,50201001,6,4,1993,6,4,1993,1,97,0,0,12,3,1,2,0,4.01,LEB,660.0,6.0,4.0,1993.0,6.0,4.0,1993.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1993-04-01,001
2445,4182,50201,1,4182001,50201001,6,4,1993,6,4,1993,1,97,0,0,12,3,1,2,0,4.01,ISR,666.0,6.0,4.0,1993.0,6.0,4.0,1993.0,1.0,1.0,0.0,0.0,12.0,3.0,2.0,0.0,1993-04-01,001
3413,4183,-9,0,4183001,-9,25,5,1997,28,5,1997,4,-9,0,0,15,4,1,2,0,4.01,USA,2.0,25.0,5.0,1997.0,28.0,5.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-05-01,001
3414,4183,-9,0,4183001,-9,25,5,1997,28,5,1997,4,-9,0,0,15,4,1,2,0,4.01,CAN,20.0,25.0,5.0,1997.0,28.0,5.0,1997.0,1.0,1.0,0.0,0.0,15.0,4.0,2.0,0.0,1997-05-01,001
3422,4187,-9,0,4187001,-9,-9,6,1998,-9,6,1998,-9,-9,0,0,11,3,1,4,0,4.01,ERI,531.0,-9.0,6.0,1998.0,-9.0,6.0,1998.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1998-06-01,001
3423,4187,-9,0,4187001,-9,-9,6,1998,-9,6,1998,-9,-9,0,0,11,3,1,4,0,4.01,DJI,522.0,-9.0,6.0,1998.0,-9.0,6.0,1998.0,1.0,1.0,0.0,0.0,11.0,3.0,4.0,0.0,1998-06-01,001
3426,4188,-9,1,4188001,-9,16,1,1999,16,1,1999,1,-9,-9,-9,17,4,1,2,0,4.01,KEN,501.0,16.0,1.0,1999.0,16.0,1.0,1999.0,0.0,0.0,0.0,0.0,17.0,4.0,2.0,0.0,1999-01-01,001
3427,4188,-9,1,4188001,-9,16,1,1999,16,1,1999,1,-9,-9,-9,17,4,1,2,0,4.01,ETH,530.0,16.0,1.0,1999.0,16.0,1.0,1999.0,1.0,1.0,-9.0,-9.0,17.0,4.0,2.0,0.0,1999-01-01,001
3428,4189,-9,0,4189001,-9,-9,7,1998,13,8,1998,-9,-9,0,0,14,4,1,1,0,4.01,PER,135.0,-9.0,7.0,1998.0,13.0,8.0,1998.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1998-07-01,001
3429,4189,-9,0,4189001,-9,-9,7,1998,13,8,1998,-9,-9,0,0,14,4,1,1,0,4.01,ECU,130.0,-9.0,7.0,1998.0,13.0,8.0,1998.0,1.0,1.0,0.0,0.0,14.0,4.0,1.0,0.0,1998-07-01,001
3432,4190,-9,0,4190001,-9,-9,6,1996,-9,6,1996,-9,-9,0,0,11,3,1,2,0,4.01,TUR,640.0,-9.0,6.0,1996.0,-9.0,6.0,1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996-06-01,001
3433,4190,-9,0,4190001,-9,-9,6,1996,-9,6,1996,-9,-9,0,0,11,3,1,2,0,4.01,SYR,652.0,-9.0,6.0,1996.0,-9.0,6.0,1996.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,1996-06-01,001
3440,4191,-9,0,4191001,-9,26,6,1996,26,6,1996,1,-9,0,0,16,4,1,2,0,4.01,IRN,630.0,26.0,6.0,1996.0,26.0,6.0,1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996-06-01,001
3441,4191,-9,0,4191001,-9,26,6,1996,26,6,1996,1,-9,0,0,16,4,1,2,0,4.01,TUR,640.0,26.0,6.0,1996.0,26.0,6.0,1996.0,1.0,1.0,0.0,0.0,16.0,4.0,2.0,0.0,1996-06-01,001
3442,4192,-9,0,4192001,-9,27,7,1996,29,7,1996,3,27,0,0,16,4,1,4,0,4.01,IRQ,645.0,27.0,7.0,1996.0,29.0,7.0,1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996-07-01,001
3443,4192,-9,0,4192001,-9,27,7,1996,29,7,1996,3,27,0,0,16,4,1,4,0,4.01,IRN,630.0,27.0,7.0,1996.0,29.0,7.0,1996.0,1.0,1.0,0.0,0.0,16.0,4.0,4.0,0.0,1996-07-01,001
3452,4193,-9,0,4193001,-9,10,10,1997,10,10,1997,1,13,0,0,4,2,1,2,0,4.01,TUR,640.0,10.0,10.0,1997.0,3.0,10.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-10-01,001
3453,4193,-9,0,4193001,-9,10,10,1997,10,10,1997,1,13,0,0,4,2,1,2,0,4.01,GRC,350.0,10.0,10.0,1997.0,3.0,10.0,1997.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,1997-10-01,001
3494,4196,-9,0,4196001,-9,24,2,1996,24,2,1996,1,-9,0,0,16,4,1,2,0,4.01,USA,2.0,24.0,2.0,1996.0,24.0,2.0,1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996-02-01,001
3495,4196,-9,0,4196001,-9,24,2,1996,24,2,1996,1,-9,0,0,16,4,1,2,0,4.01,CUB,40.0,24.0,2.0,1996.0,24.0,2.0,1996.0,1.0,1.0,0.0,0.0,16.0,4.0,2.0,0.0,1996-02-01,001
3496,4197,-9,0,4197001,-9,-9,11,2000,-9,12,2000,-9,-9,0,0,7,3,1,4,0,4.01,USA,2.0,-9.0,11.0,2000.0,-9.0,12.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-11-01,001
3497,4197,-9,0,4197001,-9,-9,11,2000,-9,12,2000,-9,-9,0,0,7,3,1,4,0,4.01,RUS,365.0,-9.0,11.0,2000.0,-9.0,12.0,2000.0,1.0,1.0,0.0,0.0,7.0,3.0,4.0,0.0,2000-11-01,001
3503,4200,-9,0,4200001,-9,21,8,1999,21,8,1999,1,-9,0,0,15,4,1,2,0,4.01,YEM,679.0,21.0,8.0,1999.0,21.0,8.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-08-01,001
3504,4200,-9,0,4200001,-9,21,8,1999,21,8,1999,1,-9,0,0,15,4,1,2,0,4.01,ERI,531.0,21.0,8.0,1999.0,21.0,8.0,1999.0,1.0,1.0,0.0,0.0,15.0,4.0,2.0,0.0,1999-08-01,001
3505,4201,-9,1,4201001,-9,24,9,1999,26,9,1999,3,161,0,0,8,3,1,2,0,4.01,AFG,700.0,24.0,9.0,1999.0,26.0,9.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-09-01,001
3506,4201,-9,1,4201001,-9,24,9,1999,26,9,1999,3,161,0,0,8,3,1,2,0,4.01,RUS,365.0,24.0,9.0,1999.0,26.0,9.0,1999.0,1.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,1999-09-01,001
3543,4203,-9,0,4203001,-9,-9,6,1997,-9,7,1997,-9,-9,-9,-9,17,4,1,1,0,4.01,YEM,679.0,-9.0,6.0,1997.0,-9.0,7.0,1997.0,0.0,0.0,-9.0,-9.0,17.0,4.0,1.0,0.0,1997-06-01,001
3544,4203,-9,0,4203001,-9,-9,6,1997,-9,7,1997,-9,-9,-9,-9,17,4,1,1,0,4.01,SAU,670.0,-9.0,6.0,1997.0,-9.0,7.0,1997.0,1.0,1.0,-9.0,-9.0,17.0,4.0,1.0,0.0,1997-06-01,001
3559,4205,-9,0,4205001,-9,29,9,1997,29,9,1997,1,0,0,0,16,4,1,2,0,4.01,IRQ,645.0,29.0,9.0,1997.0,29.0,9.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-09-01,001
3560,4205,-9,0,4205001,-9,29,9,1997,29,9,1997,1,0,0,0,16,4,1,2,0,4.01,IRN,630.0,29.0,9.0,1997.0,29.0,9.0,1997.0,1.0,1.0,0.0,0.0,16.0,4.0,2.0,0.0,1997-09-01,001
3565,4206,-9,0,4206001,-9,5,9,1996,-9,9,1996,-9,116,0,0,12,3,1,2,0,4.01,IRQ,645.0,5.0,9.0,1996.0,-9.0,9.0,1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996-09-01,001
3566,4206,-9,0,4206001,-9,5,9,1996,-9,9,1996,-9,116,0,0,12,3,1,2,0,4.01,TUR,640.0,5.0,9.0,1996.0,-9.0,9.0,1996.0,1.0,1.0,0.0,0.0,12.0,3.0,2.0,0.0,1996-09-01,001
3583,4208,-9,0,4208001,-9,29,9,1999,29,9,1999,1,-9,0,0,14,4,1,2,0,4.01,IRQ,645.0,29.0,9.0,1999.0,29.0,9.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-09-01,001
3584,4208,-9,0,4208001,-9,29,9,1999,29,9,1999,1,-9,0,0,14,4,1,2,0,4.01,TUR,640.0,29.0,9.0,1999.0,29.0,9.0,1999.0,1.0,1.0,0.0,0.0,14.0,4.0,2.0,0.0,1999-09-01,001
3585,4210,-9,0,4210001,-9,9,2,2000,9,2,2000,1,-9,0,0,12,3,1,1,2,4.01,GRC,350.0,9.0,2.0,2000.0,9.0,2.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-02-01,001
3586,4210,-9,0,4210001,-9,9,2,2000,9,2,2000,1,-9,0,0,12,3,1,1,2,4.01,TUR,640.0,9.0,2.0,2000.0,9.0,2.0,2000.0,1.0,1.0,0.0,0.0,12.0,3.0,1.0,2.0,2000-02-01,001
3591,4212,-9,0,4212001,-9,17,11,1999,18,11,1999,2,143,0,0,12,3,1,2,0,4.01,GRG,372.0,17.0,11.0,1999.0,18.0,11.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-11-01,001
3592,4212,-9,0,4212001,-9,17,11,1999,18,11,1999,2,143,0,0,12,3,1,2,0,4.01,RUS,365.0,17.0,11.0,1999.0,18.0,11.0,1999.0,1.0,1.0,0.0,0.0,12.0,3.0,2.0,0.0,1999-11-01,001
3601,4213,-9,0,4213001,-9,2,2,2000,8,2,2000,7,65,0,0,15,4,1,2,0,4.01,RUS,365.0,2.0,2.0,2000.0,8.0,2.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-02-01,001
3602,4213,-9,0,4213001,-9,2,2,2000,8,2,2000,7,65,0,0,15,4,1,2,0,4.01,USA,2.0,2.0,2.0,2000.0,8.0,2.0,2000.0,1.0,1.0,0.0,0.0,15.0,4.0,2.0,0.0,2000-02-01,001
3605,4214,-9,0,4214001,-9,10,11,2000,20,12,2000,41,-9,0,0,15,4,1,2,0,4.01,LIT,368.0,10.0,11.0,2000.0,20.0,12.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-11-01,001
3606,4214,-9,0,4214001,-9,10,11,2000,20,12,2000,41,-9,0,0,15,4,1,2,0,4.01,EQG,411.0,10.0,11.0,2000.0,20.0,12.0,2000.0,1.0,1.0,0.0,0.0,15.0,4.0,2.0,0.0,2000-11-01,001
3607,4215,-9,0,4215001,-9,11,1,1999,14,1,1999,4,-9,0,0,8,3,1,2,1,4.01,IRQ,645.0,11.0,1.0,1999.0,14.0,1.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-01-01,001
3608,4215,-9,0,4215001,-9,11,1,1999,14,1,1999,4,-9,0,0,8,3,1,2,1,4.01,KUW,690.0,11.0,1.0,1999.0,14.0,1.0,1999.0,1.0,1.0,0.0,0.0,8.0,3.0,2.0,1.0,1999-01-01,001
3609,4216,-9,0,4216001,-9,3,10,1997,3,10,1997,1,-9,0,0,7,3,1,2,0,4.01,IRN,630.0,3.0,10.0,1997.0,3.0,10.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-10-01,001
