,DispNum3,IncidNum3,DispNum4,IncidNum4,StDay,StMon,StYear,EndDay,EndMon,EndYear,Duration,TBI,Fatality,FatalPre,Action,HostLev,NumA,RevType1,RevType2,Version,DispNum3,IncidNum3,DispNum4,IncidNum4,StAbb,ccode,StDay,StMon,StYear,EndDay,EndMon,EndYear,InSide A,SideA,Fatality,FatalPre,Action,HostLev,RevType1,RevType2,Version
2578,4414.0,4414085.0,20208.0,20208085.0,26.0,1.0,2009.0,26.0,1.0,2009.0,1.0,6.0,1.0,1.0,17.0,4.0,1.0,1.0,0.0,4.01,4182,4182068,50201,50201068,LEB,660,3,2,1995,11,3,1995,0,0,-9,-9,0,1,0,0,4.01
2579,4414.0,4414086.0,20208.0,20208086.0,1.0,2.0,2009.0,1.0,2.0,2009.0,1.0,19.0,1.0,-9.0,17.0,4.0,1.0,1.0,0.0,4.01,4182,4182068,50201,50201068,ISR,666,3,2,1995,11,3,1995,1,1,0,0,16,4,2,0,4.01
2580,4414.0,4414087.0,20208.0,20208087.0,20.0,2.0,2009.0,20.0,2.0,2009.0,1.0,8.0,1.0,-9.0,17.0,4.0,1.0,1.0,0.0,4.01,4182,4182069,50201,50201069,LEB,660,16,3,1995,26,4,1995,0,0,0,0,0,1,0,0,4.01
2581,4414.0,4414088.0,20208.0,20208088.0,28.0,2.0,2009.0,3.0,3.0,2009.0,1.0,71.0,0.0,0.0,15.0,4.0,1.0,1.0,0.0,4.01,4182,4182069,50201,50201069,ISR,666,16,3,1995,26,4,1995,1,1,0,0,16,4,2,0,4.01
2582,4414.0,4414089.0,20208.0,20208089.0,10.0,5.0,2009.0,13.0,5.0,2009.0,1.0,7.0,0.0,0.0,15.0,4.0,1.0,1.0,0.0,4.01,4182,4182070,50201,50201070,ISR,666,23,3,1995,23,3,1995,0,1,0,0,0,1,0,0,4.01
2583,4414.0,4414090.0,20208.0,20208090.0,17.0,5.0,2009.0,18.0,5.0,2009.0,2.0,14.0,1.0,1.0,16.0,4.0,1.0,1.0,0.0,4.01,4182,4182070,50201,50201070,LEB,660,23,3,1995,23,3,1995,1,0,0,0,16,4,2,0,4.01
2584,4414.0,4414091.0,20208.0,20208091.0,31.0,5.0,2009.0,3.0,6.0,2009.0,1.0,87.0,0.0,0.0,15.0,4.0,1.0,1.0,0.0,4.01,4182,4182071,50201,50201071,LEB,660,1,5,1995,13,5,1995,0,0,0,0,0,1,0,0,4.01
2585,4414.0,4414092.0,20208.0,20208092.0,26.0,8.0,2009.0,26.0,8.0,2009.0,1.0,15.0,0.0,0.0,7.0,3.0,1.0,1.0,0.0,4.01,4182,4182071,50201,50201071,ISR,666,1,5,1995,13,5,1995,1,1,0,0,16,4,2,0,4.01
2586,4414.0,4414093.0,20208.0,20208093.0,10.0,9.0,2009.0,10.0,9.0,2009.0,1.0,73.0,1.0,-9.0,17.0,4.0,1.0,1.0,0.0,4.01,4182,4182072,50201,50201072,LEB,660,16,5,1995,17,5,1995,0,0,0,0,0,1,0,0,4.01
2587,4414.0,4414094.0,20208.0,20208094.0,22.0,11.0,2009.0,22.0,11.0,2009.0,1.0,23.0,0.0,0.0,16.0,4.0,1.0,1.0,0.0,4.01,4182,4182072,50201,50201072,ISR,666,16,5,1995,17,5,1995,1,1,0,0,16,4,2,0,4.01
2588,4414.0,4414095.0,20208.0,20208095.0,15.0,12.0,2009.0,15.0,12.0,2009.0,1.0,30.0,-9.0,-9.0,17.0,4.0,1.0,1.0,0.0,4.01,4182,4182073,50201,50201073,ISR,666,22,5,1995,22,5,1995,0,1,0,0,0,1,0,0,4.01
2589,4414.0,4414096.0,20208.0,20208096.0,14.0,1.0,2010.0,14.0,1.0,2010.0,1.0,35.0,1.0,1.0,16.0,4.0,1.0,1.0,0.0,4.01,4182,4182073,50201,50201073,SYR,652,22,5,1995,22,5,1995,1,0,0,0,16,4,2,0,4.01
2590,4414.0,4414097.0,20208.0,20208097.0,18.0,2.0,2010.0,19.0,2.0,2010.0,2.0,14.0,1.0,-9.0,17.0,4.0,1.0,1.0,0.0,4.01,4182,4182073,50201,50201073,LEB,660,22,5,1995,22,5,1995,1,0,0,0,16,4,2,0,4.01
2591,4414.0,4414098.0,20208.0,20208098.0,4.0,3.0,2010.0,4.0,3.0,2010.0,1.0,0.0,0.0,0.0,12.0,3.0,1.0,1.0,0.0,4.01,4182,4182074,50201,50201074,LEB,660,22,5,1995,22,5,1995,0,0,0,0,0,1,0,0,4.01
2592,4414.0,4414099.0,20208.0,20208099.0,4.0,3.0,2010.0,4.0,3.0,2010.0,1.0,23.0,1.0,3.0,17.0,4.0,1.0,1.0,0.0,4.01,4182,4182074,50201,50201074,ISR,666,22,5,1995,22,5,1995,1,1,0,0,16,4,2,0,4.01
2593,4414.0,4414100.0,20208.0,20208100.0,27.0,3.0,2010.0,27.0,3.0,2010.0,1.0,83.0,1.0,1.0,17.0,4.0,1.0,1.0,0.0,4.01,4182,4182075,50201,50201075,LEB,660,25,5,1995,25,5,1995,0,0,0,0,0,1,0,0,4.01
2594,4414.0,4414101.0,20208.0,20208101.0,18.0,6.0,2010.0,21.0,6.0,2010.0,4.0,74.0,1.0,6.0,17.0,4.0,1.0,1.0,0.0,4.01,4182,4182075,50201,50201075,ISR,666,25,5,1995,25,5,1995,1,1,0,0,16,4,2,0,4.01
2595,4414.0,4414102.0,20208.0,20208102.0,31.0,8.0,2010.0,31.0,8.0,2010.0,1.0,4.0,1.0,-9.0,17.0,4.0,1.0,1.0,0.0,4.01,4182,4182076,50201,50201076,LEB,660,29,5,1995,6,6,1995,0,0,0,0,0,1,0,0,4.01
2596,4414.0,4414103.0,20208.0,20208103.0,4.0,9.0,2010.0,4.0,9.0,2010.0,1.0,13.0,1.0,1.0,17.0,4.0,1.0,1.0,0.0,4.01,4182,4182076,50201,50201076,ISR,666,29,5,1995,6,6,1995,1,1,0,0,16,4,2,0,4.01
2597,4414.0,4414104.0,20208.0,20208104.0,17.0,9.0,2010.0,17.0,9.0,2010.0,1.0,6.0,1.0,-9.0,17.0,4.0,1.0,1.0,0.0,4.01,4182,4182077,50201,50201077,LEB,660,9,6,1995,9,6,1995,0,0,1,1,0,1,0,0,4.01
2598,4414.0,4414105.0,20208.0,20208105.0,23.0,9.0,2010.0,26.0,9.0,2010.0,4.0,33.0,1.0,-9.0,17.0,4.0,1.0,1.0,0.0,4.01,4182,4182077,50201,50201077,ISR,666,9,6,1995,9,6,1995,1,1,0,0,16,4,2,0,4.01
2599,4414.0,4414106.0,20208.0,20208106.0,26.0,10.0,2010.0,28.0,10.0,2010.0,3.0,25.0,1.0,-9.0,17.0,4.0,1.0,1.0,0.0,4.01,4182,4182078,50201,50201078,LEB,660,14,6,1995,23,6,1995,0,0,0,0,0,1,0,0,4.01
2600,4414.0,4414107.0,20208.0,20208107.0,20.0,11.0,2010.0,20.0,11.0,2010.0,1.0,-9.0,1.0,1.0,16.0,4.0,1.0,1.0,0.0,4.01,4182,4182078,50201,50201078,ISR,666,14,6,1995,23,6,1995,1,1,0,0,16,4,2,0,4.01
2601,4415.0,4415001.0,20209.0,20209001.0,11.0,8.0,2002.0,11.0,8.0,2002.0,1.0,-9.0,0.0,0.0,7.0,3.0,1.0,1.0,0.0,4.01,4182,4182079,50201,50201079,LEB,660,15,9,1995,15,9,1995,0,0,0,0,0,1,0,0,4.01
2602,4416.0,4416001.0,20301.0,20301001.0,3.0,2.0,2003.0,3.0,2.0,2003.0,1.0,-9.0,0.0,0.0,7.0,3.0,1.0,2.0,0.0,4.01,4182,4182079,50201,50201079,ISR,666,15,9,1995,15,9,1995,1,1,0,0,16,4,2,0,4.01
2603,4417.0,4417001.0,20302.0,20302001.0,26.0,4.0,2003.0,26.0,4.0,2003.0,1.0,-9.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,4.01,4182,4182080,50201,50201080,ISR,666,15,9,1995,15,9,1995,0,1,0,0,0,1,0,0,4.01
2604,4418.0,4418001.0,20303.0,20303001.0,27.0,5.0,2003.0,27.0,5.0,2003.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,4.01,4182,4182080,50201,50201080,SYR,652,15,9,1995,15,9,1995,1,0,0,0,16,4,2,0,4.01
2605,4418.0,4418002.0,20303.0,20303002.0,27.0,5.0,2003.0,27.0,5.0,2003.0,1.0,-9.0,0.0,0.0,8.0,3.0,1.0,2.0,0.0,4.01,4182,4182081,50201,50201081,LEB,660,30,11,1995,2,12,1996,0,0,0,0,0,1,0,0,4.01
2606,4419.0,4419001.0,20304.0,20304001.0,-9.0,7.0,2003.0,-9.0,1.0,2004.0,-9.0,-9.0,0.0,0.0,11.0,3.0,1.0,1.0,0.0,4.01,4182,4182081,50201,50201081,ISR,666,30,11,1995,2,12,1996,1,1,0,0,16,4,2,0,4.01
2607,4420.0,4420001.0,20305.0,20305001.0,20.0,9.0,2003.0,20.0,9.0,2003.0,1.0,-9.0,0.0,0.0,7.0,3.0,1.0,2.0,0.0,4.01,4182,4182082,50201,50201082,LEB,660,17,1,1996,7,2,1996,0,0,0,0,0,1,0,0,4.01
2608,4421.0,4421001.0,20401.0,20401001.0,20.0,3.0,2004.0,20.0,3.0,2004.0,1.0,-9.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,4.01,4182,4182082,50201,50201082,ISR,666,17,1,1996,7,2,1996,1,1,0,0,16,4,2,0,4.01
2609,4422.0,4422001.0,20402.0,20402001.0,2.0,4.0,2004.0,2.0,4.0,2004.0,1.0,95.0,0.0,0.0,16.0,4.0,1.0,2.0,0.0,4.01,4182,4182083,50201,50201083,LEB,660,31,1,1996,31,1,1996,0,0,0,0,0,1,0,0,4.01
2610,4422.0,4422002.0,20402.0,20402002.0,6.0,7.0,2004.0,24.0,7.0,2004.0,19.0,31.0,0.0,0.0,15.0,4.0,1.0,2.0,0.0,4.01,4182,4182083,50201,50201083,ISR,666,31,1,1996,31,1,1996,1,1,0,0,12,3,2,0,4.01
2611,4422.0,4422003.0,20402.0,20402003.0,6.0,8.0,2004.0,6.0,8.0,2004.0,1.0,-9.0,0.0,0.0,7.0,3.0,1.0,2.0,0.0,4.01,4182,4182084,50201,50201084,LEB,660,3,2,1996,11,2,1996,0,0,0,0,0,1,0,0,4.01
2612,4423.0,4423001.0,20403.0,20403001.0,21.0,10.0,2004.0,23.0,10.0,2004.0,3.0,6.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182084,50201,50201084,ISR,666,3,2,1996,11,2,1996,1,1,0,0,16,4,2,0,4.01
2613,4423.0,4423002.0,20403.0,20403002.0,27.0,10.0,2004.0,27.0,10.0,2004.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182085,50201,50201085,LEB,660,6,2,1996,6,2,1996,0,0,0,0,0,1,0,0,4.01
2614,4423.0,4423003.0,20403.0,20403003.0,27.0,10.0,2004.0,27.0,10.0,2004.0,1.0,6.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182085,50201,50201085,ISR,666,6,2,1996,6,2,1996,1,1,0,0,12,3,2,0,4.01
2615,4423.0,4423004.0,20403.0,20403004.0,2.0,11.0,2004.0,2.0,11.0,2004.0,1.0,7.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182086,50201,50201086,LEB,660,12,2,1996,12,2,1996,0,0,0,0,0,1,0,0,4.01
2616,4423.0,4423005.0,20403.0,20403005.0,9.0,11.0,2004.0,9.0,11.0,2004.0,1.0,9.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182086,50201,50201086,ISR,666,12,2,1996,12,2,1996,1,1,0,0,12,3,2,0,4.01
2617,4423.0,4423006.0,20403.0,20403006.0,18.0,11.0,2004.0,18.0,11.0,2004.0,1.0,54.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182087,50201,50201087,LEB,660,14,2,1996,29,2,1996,0,0,-9,-9,0,1,0,0,4.01
2618,4423.0,4423007.0,20403.0,20403007.0,11.0,1.0,2005.0,11.0,1.0,2005.0,1.0,69.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182087,50201,50201087,ISR,666,14,2,1996,29,2,1996,1,1,0,0,16,4,2,0,4.01
2619,4423.0,4423008.0,20403.0,20403008.0,21.0,3.0,2005.0,21.0,3.0,2005.0,1.0,7.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182088,50201,50201088,LEB,660,15,2,1996,15,2,1996,0,0,0,0,0,1,0,0,4.01
2620,4423.0,4423009.0,20403.0,20403009.0,28.0,3.0,2005.0,28.0,3.0,2005.0,1.0,2.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182088,50201,50201088,ISR,666,15,2,1996,15,2,1996,1,1,0,0,12,3,2,0,4.01
2621,4423.0,4423010.0,20403.0,20403010.0,30.0,3.0,2005.0,30.0,3.0,2005.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182089,50201,50201089,LEB,660,20,2,1996,20,2,1996,0,0,0,0,0,1,0,0,4.01
2622,4423.0,4423011.0,20403.0,20403011.0,30.0,3.0,2005.0,30.0,3.0,2005.0,1.0,-9.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182089,50201,50201089,ISR,666,20,2,1996,20,2,1996,1,1,0,0,12,3,2,0,4.01
2623,4424.0,4424001.0,20501.0,20501001.0,22.0,3.0,2005.0,22.0,3.0,2005.0,1.0,146.0,0.0,0.0,12.0,3.0,1.0,2.0,0.0,4.01,4182,4182090,50201,50201090,LEB,660,21,2,1996,21,2,1996,0,0,0,0,0,1,0,0,4.01
2624,4424.0,4424002.0,20501.0,20501002.0,15.0,8.0,2005.0,15.0,8.0,2005.0,1.0,67.0,0.0,0.0,8.0,3.0,1.0,2.0,0.0,4.01,4182,4182090,50201,50201090,ISR,666,21,2,1996,21,2,1996,1,1,0,0,12,3,2,0,4.01
2625,4424.0,4424003.0,20501.0,20501003.0,21.0,10.0,2005.0,23.0,10.0,2005.0,3.0,123.0,0.0,0.0,15.0,4.0,1.0,2.0,0.0,4.01,4182,4182091,50201,50201091,LEB,660,4,3,1996,15,3,1996,0,0,0,0,0,1,0,0,4.01
2626,4424.0,4424004.0,20501.0,20501004.0,21.0,2.0,2006.0,21.0,2.0,2006.0,1.0,93.0,0.0,0.0,7.0,3.0,1.0,2.0,0.0,4.01,4182,4182091,50201,50201091,ISR,666,4,3,1996,15,3,1996,1,1,0,0,16,4,2,0,4.01
2627,4424.0,4424005.0,20501.0,20501005.0,25.0,5.0,2006.0,25.0,5.0,2006.0,1.0,86.0,0.0,0.0,7.0,3.0,1.0,2.0,0.0,4.01,4182,4182092,50201,50201092,LEB,660,6,3,1996,6,3,1996,0,0,0,0,0,1,0,0,4.01
2628,4424.0,4424006.0,20501.0,20501006.0,19.0,8.0,2006.0,19.0,8.0,2006.0,1.0,39.0,0.0,0.0,7.0,3.0,1.0,2.0,0.0,4.01,4182,4182092,50201,50201092,ISR,666,6,3,1996,6,3,1996,1,1,0,0,11,3,2,0,4.01
2629,4424.0,4424007.0,20501.0,20501007.0,27.0,9.0,2006.0,30.0,9.0,2006.0,1.0,2.0,0.0,0.0,15.0,4.0,1.0,2.0,0.0,4.01,4182,4182093,50201,50201093,LEB,660,7,3,1996,7,3,1996,0,0,0,0,0,1,0,0,4.01
2630,4424.0,4424008.0,20501.0,20501008.0,29.0,9.0,2006.0,29.0,9.0,2006.0,1.0,-9.0,0.0,0.0,11.0,3.0,1.0,2.0,0.0,4.01,4182,4182093,50201,50201093,ISR,666,7,3,1996,7,3,1996,1,1,0,0,12,3,2,0,4.01
2631,4425.0,4425001.0,20502.0,20502001.0,23.0,3.0,2005.0,23.0,3.0,2005.0,1.0,0.0,0.0,0.0,12.0,3.0,1.0,0.0,0.0,4.01,4182,4182094,50201,50201094,LEB,660,13,3,1996,13,3,1996,0,0,0,0,0,1,0,0,4.01
2632,4425.0,4425002.0,20502.0,20502002.0,23.0,3.0,2005.0,23.0,3.0,2005.0,1.0,-9.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,4.01,4182,4182094,50201,50201094,ISR,666,13,3,1996,13,3,1996,1,1,0,0,12,3,2,0,4.01
2633,4426.0,4426001.0,20503.0,20503001.0,23.0,3.0,2005.0,23.0,3.0,2005.0,1.0,75.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,4.01,4182,4182095,50201,50201095,LEB,660,14,3,1996,14,3,1996,0,0,0,0,0,1,0,0,4.01
2634,4426.0,4426002.0,20503.0,20503002.0,6.0,6.0,2005.0,6.0,6.0,2005.0,1.0,-9.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,4.01,4182,4182095,50201,50201095,ISR,666,14,3,1996,14,3,1996,1,1,0,0,12,3,2,0,4.01
2635,4427.0,4427001.0,20504.0,20504001.0,13.0,5.0,2005.0,13.0,5.0,2005.0,1.0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,0.0,4.01,4182,4182096,50201,50201096,LEB,660,18,3,1996,18,3,1996,0,0,0,0,0,1,0,0,4.01
2636,4427.0,4427002.0,20504.0,20504002.0,13.0,5.0,2005.0,13.0,5.0,2005.0,1.0,173.0,0.0,0.0,11.0,3.0,1.0,0.0,0.0,4.01,4182,4182096,50201,50201096,ISR,666,18,3,1996,18,3,1996,1,1,0,0,12,3,2,0,4.01
2637,4427.0,4427003.0,20504.0,20504003.0,2.0,11.0,2005.0,2.0,11.0,2005.0,1.0,-9.0,0.0,0.0,11.0,3.0,1.0,0.0,0.0,4.01,4182,4182097,50201,50201097,LEB,660,19,3,1996,19,3,1996,0,0,0,0,0,1,0,0,4.01
2638,4428.0,4428001.0,20505.0,20505001.0,23.0,5.0,2005.0,23.0,5.0,2005.0,1.0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,0.0,4.01,4182,4182097,50201,50201097,ISR,666,19,3,1996,19,3,1996,1,1,0,0,11,3,2,0,4.01
2639,4428.0,4428002.0,20505.0,20505002.0,23.0,5.0,2005.0,23.0,5.0,2005.0,1.0,-9.0,0.0,0.0,11.0,3.0,1.0,0.0,0.0,4.01,4182,4182098,50201,50201098,LEB,660,7,4,1996,26,4,1996,0,0,1,2,0,1,0,0,4.01
2640,4429.0,4429001.0,20506.0,20506001.0,24.0,10.0,2005.0,27.0,10.0,2005.0,1.0,-9.0,0.0,0.0,15.0,4.0,1.0,2.0,0.0,4.01,4182,4182098,50201,50201098,ISR,666,7,4,1996,26,4,1996,1,1,0,0,16,4,2,0,4.01
2641,4430.0,4430001.0,20507.0,20507001.0,14.0,12.0,2005.0,14.0,12.0,2005.0,1.0,-9.0,0.0,0.0,11.0,3.0,1.0,0.0,0.0,4.01,4182,4182099,50201,50201099,LEB,660,9,4,1996,9,4,1996,0,0,0,0,0,1,0,0,4.01
2642,4431.0,4431001.0,20601.0,20601001.0,23.0,5.0,2006.0,23.0,5.0,2006.0,1.0,7.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182099,50201,50201099,ISR,666,9,4,1996,9,4,1996,1,1,0,0,12,3,2,0,4.01
2643,4431.0,4431002.0,20601.0,20601002.0,30.0,5.0,2006.0,30.0,5.0,2006.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182100,50201,50201100,LEB,660,10,4,1996,10,4,1996,0,0,0,0,0,1,0,0,4.01
2644,4431.0,4431003.0,20601.0,20601003.0,30.0,5.0,2006.0,30.0,5.0,2006.0,1.0,113.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182100,50201,50201100,ISR,666,10,4,1996,10,4,1996,1,1,0,0,12,3,2,0,4.01
2645,4431.0,4431004.0,20601.0,20601004.0,20.0,9.0,2006.0,20.0,9.0,2006.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182101,50201,50201101,SYR,652,11,4,1996,12,4,1996,0,0,1,-9,0,1,0,0,4.01
2646,4431.0,4431005.0,20601.0,20601005.0,20.0,9.0,2006.0,20.0,9.0,2006.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182101,50201,50201101,ISR,666,11,4,1996,12,4,1996,1,1,0,0,16,4,2,0,4.01
2647,4431.0,4431006.0,20601.0,20601006.0,21.0,9.0,2006.0,24.0,9.0,2006.0,4.0,25.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182102,50201,50201102,LEB,660,11,4,1996,12,4,1996,0,0,0,0,0,1,0,0,4.01
2648,4431.0,4431007.0,20601.0,20601007.0,16.0,10.0,2006.0,16.0,10.0,2006.0,1.0,-9.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182102,50201,50201102,ISR,666,11,4,1996,12,4,1996,1,1,0,0,16,4,2,0,4.01
2649,4432.0,4432001.0,20602.0,20602001.0,30.0,6.0,2006.0,30.0,6.0,2006.0,1.0,88.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,4.01,4182,4182103,50201,50201103,LEB,660,11,4,1996,11,4,1996,0,0,0,0,0,1,0,0,4.01
2650,4432.0,4432002.0,20602.0,20602002.0,26.0,9.0,2006.0,26.0,9.0,2006.0,1.0,-9.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,4.01,4182,4182103,50201,50201103,ISR,666,11,4,1996,11,4,1996,1,1,0,0,12,3,2,0,4.01
2651,4433.0,4433001.0,20603.0,20603001.0,26.0,9.0,2006.0,26.0,9.0,2006.0,1.0,51.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,4.01,4182,4182104,50201,50201104,LEB,660,12,4,1996,12,4,1996,0,0,0,0,0,1,0,0,4.01
2652,4433.0,4433002.0,20603.0,20603002.0,16.0,11.0,2006.0,16.0,11.0,2006.0,1.0,0.0,1.0,1.0,16.0,4.0,1.0,0.0,0.0,4.01,4182,4182104,50201,50201104,ISR,666,12,4,1996,12,4,1996,1,1,0,0,12,3,2,0,4.01
2653,4433.0,4433003.0,20603.0,20603003.0,16.0,11.0,2006.0,16.0,11.0,2006.0,1.0,21.0,0.0,0.0,12.0,3.0,1.0,0.0,0.0,4.01,4182,4182105,50201,50201105,LEB,660,13,4,1996,13,4,1996,0,0,0,0,0,1,0,0,4.01
2654,4433.0,4433004.0,20603.0,20603004.0,7.0,12.0,2006.0,7.0,12.0,2006.0,1.0,-9.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,4.01,4182,4182105,50201,50201105,ISR,666,13,4,1996,13,4,1996,1,1,0,0,12,3,2,0,4.01
2655,4434.0,4434001.0,20604.0,20604001.0,11.0,10.0,2006.0,11.0,10.0,2006.0,1.0,-9.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,4.01,4182,4182106,50201,50201106,LEB,660,14,4,1996,14,4,1996,0,0,-9,-9,17,4,2,0,4.01
2656,4435.0,4435001.0,20701.0,20701001.0,12.0,5.0,2007.0,12.0,5.0,2007.0,1.0,11.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182106,50201,50201106,ISR,666,14,4,1996,14,4,1996,1,1,-9,-9,17,4,2,0,4.01
2657,4435.0,4435002.0,20701.0,20701002.0,23.0,5.0,2007.0,23.0,5.0,2007.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182107,50201,50201107,LEB,660,15,4,1996,15,4,1996,0,0,0,0,0,1,0,0,4.01
2658,4435.0,4435003.0,20701.0,20701003.0,23.0,5.0,2007.0,23.0,5.0,2007.0,1.0,15.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182107,50201,50201107,ISR,666,15,4,1996,15,4,1996,1,1,0,0,12,3,2,0,4.01
2659,4435.0,4435004.0,20701.0,20701004.0,7.0,6.0,2007.0,7.0,6.0,2007.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182108,50201,50201108,LEB,660,16,4,1996,16,4,1996,0,0,0,0,0,1,0,0,4.01
2660,4435.0,4435005.0,20701.0,20701005.0,7.0,6.0,2007.0,7.0,6.0,2007.0,1.0,5.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182108,50201,50201108,ISR,666,16,4,1996,16,4,1996,1,1,0,0,12,3,2,0,4.01
2661,4435.0,4435006.0,20701.0,20701006.0,12.0,6.0,2007.0,15.0,6.0,2007.0,4.0,2.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182109,50201,50201109,LEB,660,22,4,1996,22,4,1996,0,0,0,0,0,1,0,0,4.01
2662,4435.0,4435007.0,20701.0,20701007.0,14.0,6.0,2007.0,15.0,6.0,2007.0,2.0,5.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182109,50201,50201109,ISR,666,22,4,1996,22,4,1996,1,1,0,0,12,3,2,0,4.01
2663,4435.0,4435008.0,20701.0,20701008.0,19.0,6.0,2007.0,19.0,6.0,2007.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182110,50201,50201110,LEB,660,7,5,1996,14,5,1996,0,0,0,0,0,1,0,0,4.01
2664,4435.0,4435009.0,20701.0,20701009.0,19.0,6.0,2007.0,19.0,6.0,2007.0,1.0,35.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182110,50201,50201110,ISR,666,7,5,1996,14,5,1996,1,1,0,0,16,4,2,0,4.01
2665,4435.0,4435010.0,20701.0,20701010.0,24.0,7.0,2007.0,24.0,7.0,2007.0,1.0,-9.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,4.01,4182,4182111,50201,50201111,LEB,660,17,5,1996,17,5,1996,0,0,0,0,0,1,0,0,4.01
2666,4436.0,4436001.0,20702.0,20702001.0,6.0,8.0,2007.0,6.0,8.0,2007.0,1.0,15.0,0.0,0.0,7.0,3.0,1.0,2.0,0.0,4.01,4182,4182111,50201,50201111,ISR,666,17,5,1996,17,5,1996,1,1,0,0,12,3,2,0,4.01
2667,4436.0,4436002.0,20702.0,20702002.0,21.0,8.0,2007.0,21.0,8.0,2007.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,2.0,0.0,4.01,4182,4182112,50201,50201112,LEB,660,19,5,1996,19,5,1996,0,0,0,0,0,1,0,0,4.01
2668,4436.0,4436003.0,20702.0,20702003.0,22.0,8.0,2007.0,22.0,8.0,2007.0,1.0,74.0,-9.0,-9.0,16.0,4.0,1.0,2.0,0.0,4.01,4182,4182112,50201,50201112,ISR,666,19,5,1996,19,5,1996,1,1,0,0,16,4,2,0,4.01
2669,4436.0,4436004.0,20702.0,20702004.0,4.0,11.0,2007.0,4.0,11.0,2007.0,1.0,168.0,0.0,0.0,7.0,3.0,1.0,2.0,0.0,4.01,4182,4182113,50201,50201113,LEB,660,20,5,1996,20,5,1996,0,0,0,0,0,1,0,0,4.01
2670,4436.0,4436005.0,20702.0,20702005.0,20.0,4.0,2008.0,20.0,4.0,2008.0,1.0,109.0,0.0,0.0,16.0,4.0,1.0,2.0,0.0,4.01,4182,4182113,50201,50201113,ISR,666,20,5,1996,20,5,1996,1,1,0,0,12,3,2,0,4.01
2671,4436.0,4436006.0,20702.0,20702006.0,7.0,8.0,2008.0,21.0,8.0,2008.0,15.0,3.0,3.0,-9.0,17.0,4.0,1.0,2.0,0.0,4.01,4182,4182114,50201,50201114,LEB,660,22,5,1996,22,5,1996,0,0,0,0,0,1,0,0,4.01
